[root@devel kafka_2.11-0.10.1.0]# bin/zookeeper-server-start.sh config/zookeeper.properties
OpenJDK 64-Bit Server VM warning: If the number of processors is expected to increase from one, then you should configure the number of parallel GC threads appropriately using -XX:ParallelGCThreads=N
[2016-11-28 12:06:52,007] INFO tickTime set to 3000 (org.apache.zookeeper.server.ZooKeeperServer)
[2016-11-28 12:06:52,007] INFO minSessionTimeout set to -1 (org.apache.zookeeper.server.ZooKeeperServer)
[2016-11-28 12:06:52,007] INFO maxSessionTimeout set to -1 (org.apache.zookeeper.server.ZooKeeperServer)
[2016-11-28 12:06:52,035] INFO binding to port 0.0.0.0/0.0.0.0:2181 (org.apache.zookeeper.server.NIOServerCnxnFactory)
[2016-11-28 12:08:26,416] INFO Accepted socket connection from /127.0.0.1:46880 (org.apache.zookeeper.server.NIOServerCnxnFactory)
[2016-11-28 12:08:26,532] INFO Client attempting to establish new session at /127.0.0.1:46880 (org.apache.zookeeper.server.ZooKeeperServer)
[2016-11-28 12:08:26,543] INFO Creating new log file: log.1 (org.apache.zookeeper.server.persistence.FileTxnLog)
[2016-11-28 12:08:26,573] INFO Established session 0x158aad4a3b30000 with negotiated timeout 6000 for client /127.0.0.1:46880 (org.apache.zookeeper.server.ZooKeeperServer)
[2016-11-28 12:08:26,681] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0x5 zxid:0x3 txntype:-1 reqpath:n/a Error Path:/brokers Error:KeeperErrorCode = NoNode for /brokers (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:08:26,708] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0xb zxid:0x7 txntype:-1 reqpath:n/a Error Path:/config Error:KeeperErrorCode = NoNode for /config (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:08:26,724] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0x13 zxid:0xc txntype:-1 reqpath:n/a Error Path:/admin Error:KeeperErrorCode = NoNode for /admin (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:08:26,826] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0x1b zxid:0x11 txntype:-1 reqpath:n/a Error Path:/cluster Error:KeeperErrorCode = NoNode for /cluster (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:08:27,389] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:setData cxid:0x25 zxid:0x15 txntype:-1 reqpath:n/a Error Path:/controller_epoch Error:KeeperErrorCode = NoNode for /controller_epoch (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:08:27,563] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:delete cxid:0x34 zxid:0x17 txntype:-1 reqpath:n/a Error Path:/admin/preferred_replica_election Error:KeeperErrorCode = NoNode for /admin/preferred_replica_election (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:08:28,019] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0x3f zxid:0x18 txntype:-1 reqpath:n/a Error Path:/brokers Error:KeeperErrorCode = NodeExists for /brokers (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:08:28,025] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0x40 zxid:0x19 txntype:-1 reqpath:n/a Error Path:/brokers/ids Error:KeeperErrorCode = NodeExists for /brokers/ids (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:09:50,878] INFO Accepted socket connection from /0:0:0:0:0:0:0:1:35468 (org.apache.zookeeper.server.NIOServerCnxnFactory)
[2016-11-28 12:09:50,885] INFO Client attempting to establish new session at /0:0:0:0:0:0:0:1:35468 (org.apache.zookeeper.server.ZooKeeperServer)
[2016-11-28 12:09:50,887] INFO Established session 0x158aad4a3b30001 with negotiated timeout 30000 for client /0:0:0:0:0:0:0:1:35468 (org.apache.zookeeper.server.ZooKeeperServer)
[2016-11-28 12:09:51,361] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30001 type:setData cxid:0x4 zxid:0x1c txntype:-1 reqpath:n/a Error Path:/config/topics/test Error:KeeperErrorCode = NoNode for /config/topics/test (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:09:51,391] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30001 type:create cxid:0x6 zxid:0x1d txntype:-1 reqpath:n/a Error Path:/config/topics Error:KeeperErrorCode = NodeExists for /config/topics (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:09:51,428] INFO Processed session termination for sessionid: 0x158aad4a3b30001 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:09:51,430] INFO Closed socket connection for client /0:0:0:0:0:0:0:1:35468 which had sessionid 0x158aad4a3b30001 (org.apache.zookeeper.server.NIOServerCnxn)
[2016-11-28 12:09:51,502] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0x4a zxid:0x21 txntype:-1 reqpath:n/a Error Path:/brokers/topics/test/partitions/0 Error:KeeperErrorCode = NoNode for /brokers/topics/test/partitions/0 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:09:51,506] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0x4b zxid:0x22 txntype:-1 reqpath:n/a Error Path:/brokers/topics/test/partitions Error:KeeperErrorCode = NoNode for /brokers/topics/test/partitions (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:10:05,995] INFO Accepted socket connection from /127.0.0.1:46889 (org.apache.zookeeper.server.NIOServerCnxnFactory)
[2016-11-28 12:10:06,003] INFO Client attempting to establish new session at /127.0.0.1:46889 (org.apache.zookeeper.server.ZooKeeperServer)
[2016-11-28 12:10:06,004] INFO Established session 0x158aad4a3b30002 with negotiated timeout 30000 for client /127.0.0.1:46889 (org.apache.zookeeper.server.ZooKeeperServer)
[2016-11-28 12:10:06,051] INFO Processed session termination for sessionid: 0x158aad4a3b30002 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:10:06,053] INFO Closed socket connection for client /127.0.0.1:46889 which had sessionid 0x158aad4a3b30002 (org.apache.zookeeper.server.NIOServerCnxn)
[2016-11-28 12:12:27,825] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:setData cxid:0x54 zxid:0x28 txntype:-1 reqpath:n/a Error Path:/config/topics/__consumer_offsets Error:KeeperErrorCode = NoNode for /config/topics/__consumer_offsets (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:27,828] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0x55 zxid:0x29 txntype:-1 reqpath:n/a Error Path:/config/topics Error:KeeperErrorCode = NodeExists for /config/topics (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,192] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0x97 zxid:0x2c txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/32 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/32 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,194] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0x98 zxid:0x2d txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,203] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0x9c zxid:0x31 txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/16 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/16 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,210] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0x9f zxid:0x34 txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/49 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/49 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,217] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0xa2 zxid:0x37 txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/44 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/44 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,224] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0xa5 zxid:0x3a txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/28 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/28 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,232] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0xa8 zxid:0x3d txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/17 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/17 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,237] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0xab zxid:0x40 txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/23 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/23 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,244] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0xae zxid:0x43 txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/7 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/7 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,258] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0xb3 zxid:0x46 txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/4 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/4 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,270] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0xb7 zxid:0x49 txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/29 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/29 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,280] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0xba zxid:0x4c txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/35 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/35 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,286] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0xbd zxid:0x4f txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/3 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/3 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,293] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0xc0 zxid:0x52 txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/24 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/24 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,300] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0xc3 zxid:0x55 txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/41 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/41 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,307] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0xc6 zxid:0x58 txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/0 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/0 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,314] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0xc9 zxid:0x5b txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/38 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/38 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,320] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0xcc zxid:0x5e txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/13 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/13 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,326] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0xcf zxid:0x61 txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/8 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/8 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,333] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0xd2 zxid:0x64 txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/5 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/5 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,338] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0xd5 zxid:0x67 txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/39 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/39 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,346] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0xd8 zxid:0x6a txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/36 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/36 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,356] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0xdb zxid:0x6d txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/40 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/40 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,369] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0xe0 zxid:0x70 txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/45 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/45 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,383] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0xe4 zxid:0x73 txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/15 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/15 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,389] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0xe7 zxid:0x76 txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/33 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/33 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,395] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0xea zxid:0x79 txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/37 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/37 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,401] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0xed zxid:0x7c txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/21 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/21 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,408] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0xf0 zxid:0x7f txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/6 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/6 (org.apache.zookeeper.server.PrepRequestProcessor)
